product_id,name,category_id,weight,price,description,supplier_id,barcode
1930,Sangria,2,201.12398767939334,9.09073452594917,food food food food food food food food food food food food food food food food food,50,7040720098703
1129,Lovage,4,117.86092025084238,5.72523879699025,food food food food food food food food food food food food food food food food food,787,42047609
391,Coconut,3,724.7451902002401,2.645157758219898,food food food food food food food food food food food food food food food food food,386,70517301
663,Caper,4,936.8527709903929,9.247007054657685,food food food food food food food food food food food food food food food food food,510,0281741752230
1375,Alkanet,4,487.202424666753,2.4355932812128467,food food food food food food food food food food food food food food food food food,834,57886892
41,Po'Boy,1,91.38134045526624,9.995766392026015,food food food food food food food food food food food food food food food food food,118,9930032738134
193,Gumbo,1,684.0648540314645,0.9145248593777722,food food food food food food food food food food food food food food food food food,849,74133935
455,Pepper,4,544.4835648036669,1.1423446605112964,food food food food food food food food food food food food food food food food food,629,36022097
428,Triphasia brassii,3,54.678337259352006,7.291252847722074,food food food food food food food food food food food food food food food food food,200,32346566
1300,Paprika,4,404.5228404068275,2.7411243498627016,food food food food food food food food food food food food food food food food food,50,3019310010211
1126,Doubah,3,900.9172340687712,2.2847439696200444,food food food food food food food food food food food food food food food food food,459,6976311381967
1164,Chives,4,16.24750597125091,7.2077490525894214,food food food food food food food food food food food food food food food food food,977,5529009223093
25,Lorraine,2,303.3517222378821,9.865267054000448,food food food food food food food food food food food food food food food food food,992,32551905
1088,Galia melon,3,900.8068555488775,1.4020532791681528,food food food food food food food food food food food food food food food food food,277,96126432
166,Babaco,3,866.5885405411876,8.324242750541845,food food food food food food food food food food food food food food food food food,522,17201569
1350,Amber Moon,2,707.5677605778343,2.79464100833556,food food food food food food food food food food food food food food food food food,953,3916156429217
730,Coriander seed,4,273.00783509488537,7.364626993832738,food food food food food food food food food food food food food food food food food,591,5797715195763
630,Grog,2,192.58583615229952,9.778030377317078,food food food food food food food food food food food food food food food food food,375,0936535533887
453,Kremlin Colonel,2,903.6966024329121,5.1876671031754515,food food food food food food food food food food food food food food food food food,890,4373645203666
1434,Steamed clams,1,677.0207289469952,2.1810235144083667,food food food food food food food food food food food food food food food food food,906,22817636
149,Saffron,4,917.8503831069379,8.212747300898158,food food food food food food food food food food food food food food food food food,547,2693229695011
376,Blackcurrant,3,223.5905857145044,0.2569617287000747,food food food food food food food food food food food food food food food food food,853,8724933520321
1778,Avens,4,191.40516309931667,9.953407619855884,food food food food food food food food food food food food food food food food food,522,53371085
913,Coconut,3,109.27915392927268,3.7918050541944903,food food food food food food food food food food food food food food food food food,522,2524112204194
160,Vegemite on Toast,1,0.8885424472597769,8.224895392295293,food food food food food food food food food food food food food food food food food,214,15343850
374,Alkanet,4,501.3003448797988,3.7279420473480043,food food food food food food food food food food food food food food food food food,679,3334873634652
686,Elderberry,3,538.8181099222578,1.9331184468781704,food food food food food food food food food food food food food food food food food,887,58390380
1905,Sonofabitch stew,1,478.32923271867844,2.953531865849955,food food food food food food food food food food food food food food food food food,131,03996700
57,Energy bar,1,69.9710450876494,7.044994652434138,food food food food food food food food food food food food food food food food food,557,05616957
1757,Sweet Potato Fries,1,266.10582233850465,9.328135676580416,food food food food food food food food food food food food food food food food food,695,2471207203356
713,Coriander seed,4,100.9499030246731,7.267504926745644,food food food food food food food food food food food food food food food food food,416,4604757525174
625,Avocado leaf,4,589.7504480916175,7.1936553604343985,food food food food food food food food food food food food food food food food food,484,86675979
732,Angelica,4,269.68748804595424,7.566458716581942,food food food food food food food food food food food food food food food food food,284,01909201
618,Cicely sweet cicely,4,875.2427546229986,0.07155914863154478,food food food food food food food food food food food food food food food food food,878,7484300103941
1107,Chervil,4,788.9938761471726,0.13196582686661018,food food food food food food food food food food food food food food food food food,738,9998611803079
343,Rakia,2,434.85204767821403,0.7179142861365484,food food food food food food food food food food food food food food food food food,575,14084737
1442,Costmary,4,772.3046274947142,3.1108773888901595,food food food food food food food food food food food food food food food food food,851,4031670692030
1424,Costmary,4,536.8011810571544,6.688069430493106,food food food food food food food food food food food food food food food food food,185,0128025023821
1569,Gac,3,705.2521600085502,0.8193432432311587,food food food food food food food food food food food food food food food food food,188,4243690223934
1671,Aronia,3,194.4746386152788,0.27404483960897563,food food food food food food food food food food food food food food food food food,535,2548676365027
1890,Cheese Curds,1,466.90396438365786,4.306903405254867,food food food food food food food food food food food food food food food food food,319,7565890892348
720,Calas (food),1,759.6270960760071,6.274871870978331,food food food food food food food food food food food food food food food food food,200,7528675578952
1867,Clary,4,29.28198953188943,9.600300379650934,food food food food food food food food food food food food food food food food food,207,10630972
1372,Squashberry,3,511.64170718037695,6.1686490893411206,food food food food food food food food food food food food food food food food food,542,16080564
592,Philly Cheese Steak,1,533.3428940900986,9.60692888162408,food food food food food food food food food food food food food food food food food,942,7481479263116
1882,Salad burnet,4,543.6679738473631,9.499502555356067,food food food food food food food food food food food food food food food food food,845,18863437
1674,Bael,3,999.7239111358889,3.721331011264739,food food food food food food food food food food food food food food food food food,640,36668880
1549,Cantaloupe,3,445.98659084619663,1.9297829005930278,food food food food food food food food food food food food food food food food food,976,00601435
1319,Canary melon,3,32.89122462375549,5.53610434887739,food food food food food food food food food food food food food food food food food,32,9808238126800
512,Peruvian pepper,4,275.27463308417424,9.728590726241254,food food food food food food food food food food food food food food food food food,566,51899140
110,Chocolate Brownie,1,298.05002145375016,3.1666390383454934,food food food food food food food food food food food food food food food food food,509,12559350
1888,Ajwain,4,181.27982017462853,2.6316485352199024,food food food food food food food food food food food food food food food food food,346,1608799473029
15,Earthquake,2,399.44173262182125,4.649816373878755,food food food food food food food food food food food food food food food food food,975,3205124425674
33,Annatto,4,611.9333517513213,5.497773246318275,food food food food food food food food food food food food food food food food food,963,4737621353716
213,Bacuri,3,204.91666665712606,3.028801556211864,food food food food food food food food food food food food food food food food food,10,45672596
534,Saffron,4,558.6454397331472,5.82165360126856,food food food food food food food food food food food food food food food food food,537,7552800511497
1454,Lime flower,4,862.3179399129906,9.223626428675116,food food food food food food food food food food food food food food food food food,112,8632857657510
136,Blue fenugreek,4,381.25756095806486,7.7730831142730885,food food food food food food food food food food food food food food food food food,756,94582189
1567,Juniper berry,4,217.12282236683555,0.12212767726321627,food food food food food food food food food food food food food food food food food,393,5947084514951
1781,Pepper,4,106.98785315823933,6.684046559261578,food food food food food food food food food food food food food food food food food,479,8204611474409
37,Irish Coffee,2,807.9018869550281,8.278256480768494,food food food food food food food food food food food food food food food food food,813,3819338091191
1401,Paracress,4,470.9434334738075,0.8642415704565598,food food food food food food food food food food food food food food food food food,802,0905820214155
1799,Chips and dip,1,25.347375995865896,0.9004302184364343,food food food food food food food food food food food food food food food food food,990,5429634307572
1791,Youngberry,3,758.6563926653655,2.1884087034544377,food food food food food food food food food food food food food food food food food,574,3520077029252
1244,Buffalo Wings,1,331.4225177007325,1.4572018157552569,food food food food food food food food food food food food food food food food food,792,71380427
1908,Peppermint gum leaf,4,610.4437958366752,5.402289605200739,food food food food food food food food food food food food food food food food food,527,59251537
1491,Veggie Pizza,1,934.2726271284911,2.039482360040845,food food food food food food food food food food food food food food food food food,533,1664237065226
87,Curry plant,4,654.2850566975188,9.56229495210573,food food food food food food food food food food food food food food food food food,183,5476750003975
1252,Lesser calamint,4,896.6087748606515,5.011076993240756,food food food food food food food food food food food food food food food food food,765,50439553
861,Salad burnet,4,757.8074569088624,7.117308512378059,food food food food food food food food food food food food food food food food food,256,1972019464143
1719,Alexanders,4,786.0355619328208,8.943576810136166,food food food food food food food food food food food food food food food food food,214,0269716019360
1218,Mini pizzas,1,401.0763345837536,5.053101582517926,food food food food food food food food food food food food food food food food food,543,6370821266128
613,Savoy Affair,2,914.1472216974545,8.224202123100019,food food food food food food food food food food food food food food food food food,490,70713022
1128,Lovage,4,833.1144116116476,3.0772311034774926,food food food food food food food food food food food food food food food food food,12,05548014
405,Apple sauce,1,362.83382512391324,4.079032207141036,food food food food food food food food food food food food food food food food food,558,12315854
398,Boldo,4,511.32478699132946,0.7579551315820054,food food food food food food food food food food food food food food food food food,185,1016761415633
150,Salad burnet,4,511.089069219283,4.159535745386266,food food food food food food food food food food food food food food food food food,608,12982731
1848,Babaco,3,536.8879400802214,5.965145931134455,food food food food food food food food food food food food food food food food food,646,0286289156692
1749,Spring Rolls,1,778.4557542280247,4.060565475769254,food food food food food food food food food food food food food food food food food,647,58901479
1923,Empetrum,3,424.5312977921363,7.3248240681052295,food food food food food food food food food food food food food food food food food,812,90991719
648,Fluffy Critter,2,97.95933269593404,9.93659558035763,food food food food food food food food food food food food food food food food food,845,4876341654840
1650,Peppermint gum leaf,4,451.4553997283054,4.406113827885032,food food food food food food food food food food food food food food food food food,723,08002841
1917,Seven and Seven or 7 & 7,2,10.757291481799381,5.151898263479807,food food food food food food food food food food food food food food food food food,208,7942601693165
48,Cudweed,4,986.0722707787586,8.393570049115773,food food food food food food food food food food food food food food food food food,136,2900953760282
1796,Cilantro,4,216.1917252121458,4.783717742184525,food food food food food food food food food food food food food food food food food,35,3480393752577
271,Asarabacca,4,298.61508873436037,0.33945629609334116,food food food food food food food food food food food food food food food food food,139,7065227768792
1552,Lovage,4,693.7144922016918,3.5398677940118093,food food food food food food food food food food food food food food food food food,522,75646710
1741,Celery leaf,4,895.2992777143468,1.5633983569798404,food food food food food food food food food food food food food food food food food,839,0865247267154
676,Fortune cookie,1,291.3815443207983,5.287570950797806,food food food food food food food food food food food food food food food food food,82,4646481080934
1429,Haystack (food),1,641.4742796660913,4.318262588722175,food food food food food food food food food food food food food food food food food,724,3891862439265
724,Costmary,4,389.92252385451087,1.1752593836211889,food food food food food food food food food food food food food food food food food,422,7444517094771
1800,Champagne,2,203.8481271335496,2.9487703293498146,food food food food food food food food food food food food food food food food food,615,74683979
20,Cilantro,4,880.9164317613802,5.016240593248684,food food food food food food food food food food food food food food food food food,891,30443224
856,Pepper,4,485.53772400553385,0.12522909762790357,food food food food food food food food food food food food food food food food food,147,62950550
1036,Coriander,4,967.9279830489234,9.160563465795423,food food food food food food food food food food food food food food food food food,151,67630878
1747,Sage,4,270.8935442426383,6.2543808658408455,food food food food food food food food food food food food food food food food food,993,1090333144007
928,Boldo,4,886.1658108148916,5.196639537298698,food food food food food food food food food food food food food food food food food,145,88240208
179,Vesper,2,429.04620543723405,0.4939111832502108,food food food food food food food food food food food food food food food food food,507,0429906544092
105,Juniper berry,4,611.8392780218081,6.807805361033077,food food food food food food food food food food food food food food food food food,938,2250815614978
744,Akvavit,2,834.4729653606998,5.564935074135743,food food food food food food food food food food food food food food food food food,31,99216541
1156,Chicken fried bacon,1,184.5989440070328,2.2249494104485903,food food food food food food food food food food food food food food food food food,286,08070705
29,Elderberry,3,739.7494060181008,4.051706429706393,food food food food food food food food food food food food food food food food food,972,16767693
553,Alligator pepper,4,175.4058039339662,5.1390922024259265,food food food food food food food food food food food food food food food food food,797,2493922267458
1649,Angelica,4,932.7257900122668,8.033941404884924,food food food food food food food food food food food food food food food food food,195,29233393
1725,Pentadiplandra,3,76.41173695589443,1.740290574180724,food food food food food food food food food food food food food food food food food,269,9366296042214
386,French Connection,2,693.5012786397027,8.74545694114596,food food food food food food food food food food food food food food food food food,505,59992497
330,Pink Lady,2,718.2810491190968,3.0204398483046093,food food food food food food food food food food food food food food food food food,748,7167302920808
116,Parsley,4,148.75297172550205,5.155034930407375,food food food food food food food food food food food food food food food food food,713,53751636
1136,Cumin,4,195.9500588107419,3.129375653951445,food food food food food food food food food food food food food food food food food,932,5352280547808
957,Bay leaf,4,528.5829746612756,6.372371226259784,food food food food food food food food food food food food food food food food food,419,89726754
1840,Partridgeberry,3,244.91988082979265,1.0972434275301468,food food food food food food food food food food food food food food food food food,276,49619919
1969,Brisket,1,702.1936081885759,9.494362031825933,food food food food food food food food food food food food food food food food food,966,6176577808678
1147,Kapok,3,690.9861898966166,7.460777935575691,food food food food food food food food food food food food food food food food food,193,70212389
1457,Cumin,4,112.34595799399727,5.493276224111402,food food food food food food food food food food food food food food food food food,771,5773851733552
604,Mini pizzas,1,830.3487100214962,9.363301618662621,food food food food food food food food food food food food food food food food food,733,1353609916383
21,Annatto,4,33.09706642692867,7.314929967234255,food food food food food food food food food food food food food food food food food,665,86968867
1481,Grape,3,898.1615699978245,4.7183297106114335,food food food food food food food food food food food food food food food food food,307,5300797305970
1339,Culantro,4,4.128619529318978,3.8193557265806266,food food food food food food food food food food food food food food food food food,369,48737052
1688,Asafoetida,4,828.2013555016078,9.115075622649659,food food food food food food food food food food food food food food food food food,815,23802354
1916,Lesser calamint,4,463.179224557448,4.0421237644331125,food food food food food food food food food food food food food food food food food,845,74119957
855,Lobster Newberg,1,829.3879821300084,8.395223735148104,food food food food food food food food food food food food food food food food food,402,2676908693586
649,Cicely sweet cicely,4,190.85071463243963,4.4957596558753785,food food food food food food food food food food food food food food food food food,135,3711080285596
1060,Loganberry,3,950.0696505744945,9.712720535322486,food food food food food food food food food food food food food food food food food,886,9229274030245
583,Redcurrant,3,766.7521298241732,9.581321970476642,food food food food food food food food food food food food food food food food food,438,0825474511153
482,Chives,4,940.2468776464791,2.922632342702025,food food food food food food food food food food food food food food food food food,416,6286198332845
770,Biriba,3,966.5937521772514,2.034160780036566,food food food food food food food food food food food food food food food food food,333,88466887
623,Angelica,4,962.7209112753408,8.928201067453372,food food food food food food food food food food food food food food food food food,542,19095616
1979,Catnip,4,219.00231992682728,0.7404662954181496,food food food food food food food food food food food food food food food food food,127,73985988
659,Celery Victor,1,548.879969488043,8.602406016758778,food food food food food food food food food food food food food food food food food,792,89207736
672,Greyhound,2,723.1635963508345,7.660602282271114,food food food food food food food food food food food food food food food food food,573,53891094
875,Paprika,4,812.1137779418408,1.7842873372429413,food food food food food food food food food food food food food food food food food,347,29134176
151,Cardamom,4,937.3749717793702,3.27493461406359,food food food food food food food food food food food food food food food food food,698,66393265
1399,Cudweed,4,906.3568240108394,9.978798115941728,food food food food food food food food food food food food food food food food food,436,5797059007734
1691,Fragaria,3,197.7039463782556,9.964912920722698,food food food food food food food food food food food food food food food food food,981,20865062
1984,Stuffed ham,1,378.69561261599785,9.886657968280607,food food food food food food food food food food food food food food food food food,619,28365411
1004,Juniper berry,4,179.87749939984653,6.076012529583484,food food food food food food food food food food food food food food food food food,621,5211447732757
490,Celery leaf,4,683.6663835032026,3.5193259343514685,food food food food food food food food food food food food food food food food food,151,1748692602352
1072,Peppermint,4,440.9556916168026,5.025384454830132,food food food food food food food food food food food food food food food food food,225,26294526
1765,Guava,3,26.842148022769074,0.5105375683773572,food food food food food food food food food food food food food food food food food,346,0627259618334
1299,Perilla,4,291.23477292345336,5.287239952563604,food food food food food food food food food food food food food food food food food,395,97498578
1366,Bay leaf,4,169.21451560432587,3.0590497074544754,food food food food food food food food food food food food food food food food food,354,7912606123108
1876,Cinnamon myrtle,4,241.25852086510258,5.154301587488334,food food food food food food food food food food food food food food food food food,873,7473634005584
501,Ice Cream,1,475.307118100689,0.6719105792785707,food food food food food food food food food food food food food food food food food,63,04450808
1861,Guava,3,103.84496853591341,4.9976854318144115,food food food food food food food food food food food food food food food food food,965,06901195
935,Chimichanga,1,963.4220263306622,7.875395331754273,food food food food food food food food food food food food food food food food food,406,8304149765012
324,Asafoetida,4,889.4670404482746,1.274453255910093,food food food food food food food food food food food food food food food food food,836,7043055295190
419,Curry leaf,4,765.3103397924516,8.003051539599324,food food food food food food food food food food food food food food food food food,962,37707040
1330,Barberry,4,854.326813505213,3.872286125479042,food food food food food food food food food food food food food food food food food,683,4535289622108
539,Alice Springs Chicken,1,195.1102475452242,5.687837382735288,food food food food food food food food food food food food food food food food food,744,92066158
1261,Green Vesper,2,181.7584630563749,4.750955891889345,food food food food food food food food food food food food food food food food food,199,31635369
1510,Satay,1,927.0128564164245,3.9825217295376127,food food food food food food food food food food food food food food food food food,120,93614432
1545,Jiaogulan,4,790.7027813590284,2.430923732266007,food food food food food food food food food food food food food food food food food,194,3565636734723
92,Vodka Martini or Kangaroo,2,648.057618363229,0.7310589580919591,food food food food food food food food food food food food food food food food food,798,7243619499016
44,Pisco Sour,2,767.1885261588648,1.9359529087481997,food food food food food food food food food food food food food food food food food,679,1372270464372
1693,Baked potato,1,632.9732212242711,8.835188497301234,food food food food food food food food food food food food food food food food food,248,88182751
1508,Dorrigo,4,111.19724808300069,5.1842209534751715,food food food food food food food food food food food food food food food food food,549,0572749170159
1992,Pickled Okra,1,623.8263247568857,5.783868065365231,food food food food food food food food food food food food food food food food food,679,18977237
1737,Chili pepper,4,370.0757502688139,5.5777940962755945,food food food food food food food food food food food food food food food food food,977,02908939
1144,Coriander seed,4,579.0707273782045,6.423731640972999,food food food food food food food food food food food food food food food food food,142,50978118
916,Green Beans,5,382.42693970474863,6.735491833265725,food food food food food food food food food food food food food food food food food,47,57973183
694,Philly Cheese Steak,1,350.7997408002873,2.351925368650133,food food food food food food food food food food food food food food food food food,363,85938112
1627,Calamondin,3,116.20556552665495,0.5107006747482479,food food food food food food food food food food food food food food food food food,973,5039950871756
850,Cubeb pepper,4,861.3644793652654,0.9911768111029362,food food food food food food food food food food food food food food food food food,73,80456015
1847,Alligator pepper,4,725.760428502243,9.937984677039758,food food food food food food food food food food food food food food food food food,559,2484543123781
451,Cudweed,4,479.1211321007326,0.77986403535663,food food food food food food food food food food food food food food food food food,771,4518182048667
1215,Basil,4,416.57857785927666,3.240028216359132,food food food food food food food food food food food food food food food food food,835,1141693496645
1216,Gyros,1,367.779837025114,0.6714757678012329,food food food food food food food food food food food food food food food food food,479,19496741
571,Naan,1,19.924007294905955,9.574200818954159,food food food food food food food food food food food food food food food food food,271,2208026485052
962,Anise,4,156.85274838512342,2.927193415100877,food food food food food food food food food food food food food food food food food,229,3341640978999
1436,Loganberry,3,763.9009696430485,5.0582671004016175,food food food food food food food food food food food food food food food food food,850,5289135544424
291,Fried fish,1,547.1859616227836,6.539113049389579,food food food food food food food food food food food food food food food food food,591,61836015
247,Deep Fried Oreos,1,911.2227573996798,0.4837773091991304,food food food food food food food food food food food food food food food food food,195,9561607327630
275,Curry plant,4,98.05804757670467,6.204738864406466,food food food food food food food food food food food food food food food food food,290,66345470
378,Cowberry,3,531.8700223546837,8.016168889031496,food food food food food food food food food food food food food food food food food,617,45305663
701,Cocoplum,3,532.9136432002658,2.9994877301519463,food food food food food food food food food food food food food food food food food,770,9297753630261
1886,Celery leaf,4,300.40895579220194,5.952282060709431,food food food food food food food food food food food food food food food food food,313,8636505650669
813,Gambooge,3,454.9063320908615,6.978169084973434,food food food food food food food food food food food food food food food food food,358,8333953342643
379,Cubeb pepper,4,692.4985721458573,4.242965543276782,food food food food food food food food food food food food food food food food food,886,76146864
1534,Paprika,4,169.8353132703555,9.824551139750369,food food food food food food food food food food food food food food food food food,567,8177495378260
210,Tomatillo,3,346.85773369300875,3.662008388043787,food food food food food food food food food food food food food food food food food,800,1133394917178
226,Safflower,4,760.3428287924899,5.457049311527965,food food food food food food food food food food food food food food food food food,827,93117179
1532,Alkanet,4,524.268042737279,4.433854821672975,food food food food food food food food food food food food food food food food food,69,84933439
1404,Coriander,4,206.48644780387414,0.3294087556756653,food food food food food food food food food food food food food food food food food,502,4196474025525
1703,Venison,1,737.0793727470964,1.812929275967643,food food food food food food food food food food food food food food food food food,757,0584653236919
1548,Alexanders,4,459.57525904921084,3.4316865930352156,food food food food food food food food food food food food food food food food food,595,6829860383368
974,Grog,2,934.4211786383639,5.307697168308046,food food food food food food food food food food food food food food food food food,484,99112940
1281,Metaxa,2,162.95656308627616,4.444430886994619,food food food food food food food food food food food food food food food food food,837,49915845
459,Boldo,4,468.082012236953,8.39919850647065,food food food food food food food food food food food food food food food food food,33,53249749
1806,Jimbu,4,386.8905521809727,7.135548512647532,food food food food food food food food food food food food food food food food food,328,8423611784892
320,Annatto,4,1.2331779702854373,0.57321672756113,food food food food food food food food food food food food food food food food food,820,42642061
671,Pepper,4,867.7371783506704,3.8626268302560174,food food food food food food food food food food food food food food food food food,377,3692436905923
836,Keule,3,682.4333357998051,9.851749723753404,food food food food food food food food food food food food food food food food food,790,5064647240650
1437,Rakia,2,391.22344835042765,9.0032148468218,food food food food food food food food food food food food food food food food food,745,1734119575121
326,Metaxa,2,965.5385805098289,2.991426312949362,food food food food food food food food food food food food food food food food food,490,33039148
1477,Anise,4,675.7362276588697,3.712342546225843,food food food food food food food food food food food food food food food food food,943,86591615
1824,Chicken Tikka Masala,1,799.7938715604013,7.125867229019647,food food food food food food food food food food food food food food food food food,209,10195018
1562,Parsley,4,757.0425423809426,1.3503137789283837,food food food food food food food food food food food food food food food food food,80,0359659441726
570,Cocona,3,254.56964143682214,0.8391728254216912,food food food food food food food food food food food food food food food food food,395,04807857
1071,Cardamom,4,145.1350381571571,5.146181216570187,food food food food food food food food food food food food food food food food food,642,07878386
1733,Gyoza,1,297.0643298256703,3.542031125921871,food food food food food food food food food food food food food food food food food,415,4224857144166
593,Culantro,4,768.0505141322606,2.3695455740264757,food food food food food food food food food food food food food food food food food,188,0725364545995
1364,Sausage gravy,1,664.0916483166206,8.074287090312225,food food food food food food food food food food food food food food food food food,774,81082990
868,Horned melon,3,918.4475580620485,4.878644421614712,food food food food food food food food food food food food food food food food food,453,6922205618623
1619,Clary,4,350.04481463967807,1.6841406472781262,food food food food food food food food food food food food food food food food food,43,1720802841382
774,Woo Woo,2,915.9803619865312,6.55209981537368,food food food food food food food food food food food food food food food food food,958,8381637465077
1971,Jaltomata procumbens,3,47.77554522312122,0.6159544209048429,food food food food food food food food food food food food food food food food food,571,2359886083613
796,Cranberry,3,90.4167291974861,8.015982430639676,food food food food food food food food food food food food food food food food food,433,89372681
933,Cola nut,3,939.0321687384744,7.911285582836345,food food food food food food food food food food food food food food food food food,519,74417976
1738,John Collins,2,35.74598254897221,2.3801048929433897,food food food food food food food food food food food food food food food food food,526,41521289
1885,Berberis,3,111.78037546702791,8.100597162629242,food food food food food food food food food food food food food food food food food,519,52731714
1114,Tomatillo,3,440.78744402941595,9.89624918228005,food food food food food food food food food food food food food food food food food,725,4754202128187
1712,Cinnamon myrtle,4,418.944011550776,0.9216208038475393,food food food food food food food food food food food food food food food food food,162,14396897
1952,Home fries,1,207.94003789630867,5.616965062017911,food food food food food food food food food food food food food food food food food,857,89391073
1554,Caimito,3,13.23131938913924,1.4178458266540062,food food food food food food food food food food food food food food food food food,737,28762059
1947,Cilantro,4,762.5000812552897,2.9931058616797577,food food food food food food food food food food food food food food food food food,752,4271693819905
515,Risotto,1,158.46543866305996,1.7907103504818445,food food food food food food food food food food food food food food food food food,944,5879991312464
1042,Loganberry,3,509.1451324001761,1.0406299008909636,food food food food food food food food food food food food food food food food food,531,7863693876377
1203,Fried Green Tomatoes,1,795.5952015937578,6.045247712575748,food food food food food food food food food food food food food food food food food,658,32813677
1850,Kahikatea,3,159.24621832829854,1.5846021094765306,food food food food food food food food food food food food food food food food food,291,5391392256139
468,Root Beer Float,1,303.57986437336615,8.035117546944823,food food food food food food food food food food food food food food food food food,299,9202531416639
1458,Blackcurrant,3,539.5105776133892,0.457338913199401,food food food food food food food food food food food food food food food food food,328,09788223
434,Clove,4,371.955596751106,1.7199621500586237,food food food food food food food food food food food food food food food food food,857,74940020
1066,Negroni,2,745.8355760239033,4.961488451296137,food food food food food food food food food food food food food food food food food,952,19971901
1397,Sassafras,4,344.6644374739646,3.05662533704636,food food food food food food food food food food food food food food food food food,936,0052166876125
1384,Daiquiri,2,878.993451694666,3.185609976486088,food food food food food food food food food food food food food food food food food,58,5173512385932
1937,Rakia,2,871.7591821561125,8.41818260830822,food food food food food food food food food food food food food food food food food,815,57286618
640,Lime flower,4,280.3300549773552,2.7427183751212403,food food food food food food food food food food food food food food food food food,827,5267772607956
1270,Lime Rickey,2,754.6145702035247,9.405283039115176,food food food food food food food food food food food food food food food food food,495,0324059015149
78,Citron,3,987.0447925639629,7.845198094227861,food food food food food food food food food food food food food food food food food,321,87111289
356,Parakari,2,108.67580625676054,0.30754752405946495,food food food food food food food food food food food food food food food food food,165,89109975
1874,Saffron,4,976.7817252342024,2.7590748000075696,food food food food food food food food food food food food food food food food food,680,0086337953899
1871,Empetrum,3,190.72683599482065,5.26042588671565,food food food food food food food food food food food food food food food food food,744,56524671
1110,Eggs Benedict,1,687.4198370689179,3.6667872656345257,food food food food food food food food food food food food food food food food food,879,5320672254729
496,Asafoetida,4,999.7934748268268,5.8553250910285985,food food food food food food food food food food food food food food food food food,135,53903097
1321,Sweet Potato Fries,1,511.6458608457549,9.428540770871647,food food food food food food food food food food food food food food food food food,100,5679546279085
288,Fry sauce,1,130.4003620590135,1.4699390403136692,food food food food food food food food food food food food food food food food food,703,6434103826725
670,Anise,4,897.983023251748,8.176857776097734,food food food food food food food food food food food food food food food food food,502,81128256
76,Huckleberry,3,627.3951554081355,7.372821159536837,food food food food food food food food food food food food food food food food food,827,19820220
1755,Sherry,2,196.5903951968061,7.5602810118581845,food food food food food food food food food food food food food food food food food,400,7579960934855
95,Boldo,4,93.03065095710517,5.145567236296466,food food food food food food food food food food food food food food food food food,824,3391850298614
1918,Fish House Punch,2,897.0585877475169,9.038877291518496,food food food food food food food food food food food food food food food food food,89,62523863
709,Blood orange,3,945.5022844227562,9.421536366352022,food food food food food food food food food food food food food food food food food,961,73121531
1490,Sassafras,4,156.45859541895447,0.26368693258323916,food food food food food food food food food food food food food food food food food,369,18934650
1897,Barberry,4,782.9045005697266,4.806084651599267,food food food food food food food food food food food food food food food food food,897,0115250012389
1761,Frito Pie,1,920.9624956707019,0.03422202077009717,food food food food food food food food food food food food food food food food food,732,08697589
1332,Cola nut,3,968.809450548281,9.193168830158934,food food food food food food food food food food food food food food food food food,659,3882786313924
881,Cryptocarya alba,3,984.6421357026398,3.9670252399818406,food food food food food food food food food food food food food food food food food,480,2856467107282
1879,Costmary,4,228.30585463068542,2.211052603413237,food food food food food food food food food food food food food food food food food,752,30398259
491,Avocado leaf,4,799.9994638806605,2.3836646487495283,food food food food food food food food food food food food food food food food food,404,9863692000845
1367,Deep Fried Oreos,1,217.9225451390171,9.065504936776852,food food food food food food food food food food food food food food food food food,467,99554077
1266,Mission burrito,1,604.2225668205624,8.818422866183266,food food food food food food food food food food food food food food food food food,748,73023035
436,Lovage,4,749.5327130673014,8.707772758971716,food food food food food food food food food food food food food food food food food,715,46986223
1470,Clove,4,296.43127034199836,4.879526432959292,food food food food food food food food food food food food food food food food food,746,39267974
144,Chicken Divan,1,941.398179088989,1.563864166336012,food food food food food food food food food food food food food food food food food,630,6768836017357
1237,Pocky,1,395.44074115612557,4.5880554987856925,food food food food food food food food food food food food food food food food food,1000,50395952
1998,Dodder laurel,3,99.33858336698897,0.9784570922766778,food food food food food food food food food food food food food food food food food,958,2545420291461
1635,Bael,3,733.7332259560545,2.858472703173094,food food food food food food food food food food food food food food food food food,710,89156575
483,Maotai,2,116.65061087284379,0.7449965140630288,food food food food food food food food food food food food food food food food food,21,64448841
1661,Himbeergeist,2,114.34046864327708,4.868795817235869,food food food food food food food food food food food food food food food food food,323,21599751
49,Cubeb pepper,4,59.58166391177977,9.757448335515587,food food food food food food food food food food food food food food food food food,577,3850263274675
202,Barberry,4,719.0538525090313,6.846928628774678,food food food food food food food food food food food food food food food food food,270,9189016944054
22,Peppermint,4,862.94676419735,7.377927191526855,food food food food food food food food food food food food food food food food food,251,6749746559680
857,Quesadilla,1,824.7333074265879,8.990690980835188,food food food food food food food food food food food food food food food food food,128,1019945424632
83,Aniseed myrtle,4,472.15265759224525,9.455807957562623,food food food food food food food food food food food food food food food food food,804,8438744533107
1516,Bitter Melon/Bitter Gourd,5,906.9240963109294,5.302297947007556,food food food food food food food food food food food food food food food food food,723,76139417
1349,Daiquiri,2,686.4320121457736,9.640503105979386,food food food food food food food food food food food food food food food food food,269,09614440
